 mAir, RPM, O2Sf, Target
613,1455,2399,2422.99
613,1460,2605,2631.05
623,1456,2605,2631.05
626,1439,2414,2438.14
615,1428,2580,2605.8
617,1421,2678,2704.78
616,1421,2487,2511.87
616,1427,2565,2590.65
619,1448,2565,2590.65
617,1448,2468,2492.68
634,1476,2614,2640.14
643,1507,2639,2665.39
653,1507,2673,2699.73
653,1528,2600,2626
658,1533,2595,2620.95
658,1528,2653,2679.53
660,1528,2502,2527.02
649,1520,2404,2428.04
649,1524,2404,2428.04
658,1539,2556,2581.56
643,1539,2825,2853.25
658,1553,2805,2833.05
652,1568,2986,3015.86
657,1584,2996,3025.96
669,1605,3040,3070.4
675,1606,2922,2951.22
670,1606,2883,2911.83
672,1607,3030,3060.3
679,1612,3035,3065.35
683,1616,3074,3104.74
665,1624,3069,3099.69
674,1647,3108,3139.08
672,1655,3211,3243.11
677,1655,3132,3163.32
679,1660,3152,3183.52
680,1671,3137,3168.37
687,1691,3245,3277.45
689,1691,3113,3144.13
682,1704,3118,3149.18
683,1704,3157,3188.57
682,1708,3230,3262.3
705,1720,3132,3163.32
701,1730,3176,3207.76
684,1730,3172,3203.72
683,1744,3235,3267.35
696,1744,3118,3149.18
707,1761,3152,3183.52
715,1761,3206,3238.06
711,1768,3230,3262.3
704,1786,3162,3193.62
717,1800,3206,3238.06
731,1815,3289,3321.89
718,1820,3211,3243.11
723,1820,3220,3252.2
727,1837,3216,3248.16
737,1846,3128,3159.28
739,1846,3137,3168.37
740,1860,3108,3139.08
736,1868,3152,3183.52
728,1868,3064,3094.64
728,1888,3113,3144.13
723,1899,3074,3104.74
714,1899,3069,3099.69
727,1910,3157,3188.57
729,1924,3181,3212.81
683,1922,3196,3227.96
639,1922,3245,3277.45
638,1916,3162,3193.62
642,1916,3299,3331.99
644,1921,3264,3296.64
644,1921,3250,3282.5
641,1938,3162,3193.62
649,1954,3167,3198.67
635,1973,3245,3277.45
624,1973,3103,3134.03
627,2005,3084,3114.84
628,2018,2966,2995.66
617,2026,3040,3070.4
632,2026,3035,3065.35
630,2026,3040,3070.4
633,2025,3010,3040.1
616,2036,3030,3060.3
611,2047,2932,2961.32
630,2047,2981,3010.81
630,2068,2947,2976.47
631,2081,2898,2926.98
585,2107,2859,2887.59
579,2107,2815,2843.15
585,2114,2795,2822.95
610,2112,2864,2892.64
610,2112,2893,2921.93
603,2114,2893,2921.93
577,2118,2937,2966.37
561,2118,2761,2788.61
573,2137,2761,2788.61
573,2162,2649,2675.49
585,2162,2683,2709.83
588,2174,2644,2670.44
575,2174,2629,2655.29
564,2180,2663,2689.63
590,2180,2614,2640.14
583,2180,2497,2521.97
582,2188,2375,2398.75
580,2188,2365,2388.65
580,2193,2546,2571.46
561,2206,2341,2364.41
561,2230,2502,2527.02
579,2230,2306,2329.06
586,2243,2473,2497.73
568,2248,2639,2665.39
572,2248,2595,2620.95
572,2254,2487,2511.87
570,2266,2649,2675.49
570,2275,2649,2675.49
580,2284,2624,2650.24
580,2284,2565,2590.65
563,2290,2292,2314.92
563,2296,2551,2576.51
552,2311,2443,2467.43
565,2319,2448,2472.48
567,2319,2399,2422.99
567,2335,2619,2645.19
573,2344,2497,2521.97
554,2344,2521,2546.21
565,2354,2565,2590.65
565,2363,2282,2304.82
558,2368,2409,2433.09
559,2377,2536,2561.36
551,2377,2365,2388.65
551,2383,2331,2354.31
560,2391,2517,2542.17
545,2391,2649,2675.49
545,2400,2223,2245.23
510,2409,2570,2595.7
511,2409,2590,2615.9
511,2418,2600,2626
506,2425,2473,2497.73
494,2425,2609,2635.09
494,2433,2683,2709.83
469,2442,2619,2645.19
464,2442,2668,2694.68
464,2451,2619,2645.19
464,2463,2600,2626
464,2463,2624,2650.24
461,2473,2565,2590.65
458,2485,2609,2635.09
457,2493,2526,2551.26
453,2493,2629,2655.29
459,2498,2541,2566.41
456,2498,2619,2645.19
452,2499,2385,2408.85
460,2511,2629,2655.29
460,2515,2605,2631.05
457,2535,2570,2595.7
451,2535,2673,2699.73
456,2541,2541,2566.41
450,2551,2541,2566.41
447,2551,2575,2600.75
445,2556,2355,2378.55
445,2556,2585,2610.85
442,2563,2443,2467.43
444,2563,2565,2590.65
434,2571,2614,2640.14
437,2576,2575,2600.75
440,2576,2580,2605.8
430,2576,2512,2537.12
429,2588,2781,2808.81
425,2588,2590,2615.9
423,2595,2619,2645.19
422,2600,2409,2433.09
409,2611,2590,2615.9
394,2618,2438,2462.38
405,2626,2634,2660.34
403,2630,2536,2561.36
392,2635,2644,2670.44
334,2635,2658,2684.58
267,2635,2737,2764.37
267,2632,2776,2803.76
210,2632,2712,2739.12
190,2619,2937,2966.37
168,2614,3074,3104.74
160,2614,3147,3178.47
158,2621,3181,3212.81
154,2637,3255,3287.55
154,2637,3274,3306.74
153,2651,3313,3346.13
143,2665,3274,3306.74
130,2665,3289,3321.89
125,2671,3323,3356.23
125,2678,3352,3385.52
116,2689,3387,3420.87
110,2689,3328,3361.28
103,2708,3347,3380.47
103,2730,3396,3429.96
91,2749,3279,3311.79
86,2749,3372,3405.72
79,2767,3343,3376.43
72,2767,3406,3440.06
63,2775,3421,3455.21
52,2777,3421,3455.21
52,2777,3421,3455.21
48,2773,3494,3528.94
48,2771,3587,3622.87
48,2763,3509,3544.09
48,2763,3509,3544.09
49,2751,3660,3696.6
48,2740,3665,3701.65
48,2740,3631,3667.31
46,2717,3636,3672.36
47,2700,3651,3687.51
49,2700,3651,3687.51
51,2687,3704,3741.04
53,2667,3670,3706.7
53,2651,3641,3677.41
53,2630,3572,3607.72
54,2607,3558,3593.58
54,2607,3523,3558.23
56,2581,3479,3513.79
56,2565,3387,3420.87
56,2565,3367,3400.67
57,2543,3289,3321.89
59,2543,3308,3341.08
59,2525,3206,3238.06
59,2498,3235,3267.35
59,2477,3167,3198.67
59,2477,3059,3089.59
60,2457,3074,3104.74
62,2437,3030,3060.3
64,2437,3108,3139.08
64,2409,3108,3139.08
64,2381,3069,3099.69
67,2381,3044,3074.44
67,2357,3040,3070.4
64,2340,2937,2966.37
66,2325,2947,2976.47
67,2325,2947,2976.47
67,2298,2947,2976.47
77,2263,2922,2951.22
77,2226,2839,2867.39
84,2187,2864,2892.64
103,2187,2869,2897.69
103,2135,2971,3000.71
139,2114,2785,2812.85
166,2086,2869,2897.69
177,2040,2952,2981.52
189,2040,2869,2897.69
192,2015,2795,2822.95
189,1975,2849,2877.49
178,1975,2668,2694.68
175,1951,2658,2684.58
183,1897,2702,2729.02
193,1863,2702,2729.02
196,1863,2712,2739.12
204,1831,2766,2793.66
223,1761,2795,2822.95
239,1736,2913,2942.13
250,1744,2854,2882.54
241,1744,2893,2921.93
238,1768,2869,2897.69
238,1792,2859,2887.59
247,1792,2795,2822.95
246,1824,2781,2808.81
242,1822,2873,2901.73
251,1801,2839,2867.39
264,1754,2927,2956.27
264,1754,2883,2911.83
271,1750,2678,2704.78
277,1757,2878,2906.78
277,1796,2878,2906.78
276,1796,2844,2872.44
271,1814,2854,2882.54
272,1817,2815,2843.15
275,1817,2717,2744.17
273,1800,2864,2892.64
278,1768,2873,2901.73
282,1768,2722,2749.22
279,1764,2800,2828
285,1787,2790,2817.9
282,1787,2746,2773.46
275,1801,2844,2872.44
277,1811,2727,2754.27
278,1811,2859,2887.59
281,1808,2849,2877.49
277,1793,2785,2812.85
277,1793,2761,2788.61
279,1785,2834,2862.34
288,1788,2829,2857.29
287,1788,2761,2788.61
281,1793,2805,2833.05
276,1808,2639,2665.39
270,1808,2722,2749.22
275,1809,2888,2916.88
279,1805,2707,2734.07
284,1805,2697,2723.97
287,1803,2732,2759.32
281,1797,2707,2734.07
274,1797,2600,2626
281,1797,2702,2729.02
276,1807,2697,2723.97
275,1807,2776,2803.76
277,1812,2683,2709.83
279,1817,2693,2719.93
272,1814,2727,2754.27
276,1807,2678,2704.78
268,1807,2688,2714.88
255,1807,2668,2694.68
237,1810,2565,2590.65
238,1810,2644,2670.44
230,1816,2629,2655.29
210,1817,2600,2626
206,1817,2634,2660.34
225,1817,2702,2729.02
229,1817,2810,2838.1
227,1817,2541,2566.41
210,1815,2678,2704.78
203,1815,2727,2754.27
209,1815,2864,2892.64
212,1819,2776,2803.76
204,1825,2825,2853.25
201,1826,2839,2867.39
200,1826,2727,2754.27
196,1825,2722,2749.22
197,1823,2776,2803.76
193,1817,2834,2862.34
193,1817,2859,2887.59
191,1816,2820,2848.2
190,1824,2805,2833.05
186,1824,2864,2892.64
185,1828,2834,2862.34
185,1829,2859,2887.59
185,1829,2829,2857.29
183,1824,2976,3005.76
180,1817,2976,3005.76
177,1817,2917,2946.17
174,1819,3064,3094.64
172,1824,2956,2985.56
172,1825,3015,3045.15
172,1827,3010,3040.1
173,1827,2981,3010.81
169,1829,2908,2937.08
164,1824,2781,2808.81
161,1821,2952,2981.52
162,1821,2893,2921.93
162,1823,2956,2985.56
161,1823,2893,2921.93
156,1823,2937,2966.37
149,1830,2981,3010.81
148,1830,2956,2985.56
147,1828,2903,2932.03
144,1828,2942,2971.42
142,1823,2883,2911.83
143,1822,2971,3000.71
144,1825,2952,2981.52
144,1828,2873,2901.73
140,1828,2878,2906.78
136,1828,2996,3025.96
127,1828,2961,2990.61
126,1824,2976,3005.76
130,1821,3064,3094.64
132,1821,2864,2892.64
128,1819,3000,3030
121,1819,3015,3045.15
118,1823,2815,2843.15
116,1823,2790,2817.9
116,1823,2854,2882.54
117,1821,2937,2966.37
117,1826,2922,2951.22
119,1812,2810,2838.1
118,1804,2785,2812.85
116,1806,2776,2803.76
112,1806,2844,2872.44
110,1797,2761,2788.61
111,1793,2702,2729.02
111,1793,2795,2822.95
109,1790,2673,2699.73
109,1790,2678,2704.78
108,1783,2688,2714.88
105,1783,2746,2773.46
102,1817,2609,2635.09
97,1817,2702,2729.02
99,1833,2673,2699.73
104,1833,2697,2723.97
102,1840,2556,2581.56
100,1840,2644,2670.44
102,1817,2521,2546.21
104,1817,2717,2744.17
105,1804,2693,2719.93
103,1795,2653,2679.53
100,1795,2800,2828
100,1795,2712,2739.12
99,1799,2722,2749.22
101,1799,2658,2684.58
103,1812,2810,2838.1
103,1815,2673,2699.73
102,1818,2732,2759.32
98,1818,2834,2862.34
98,1814,2825,2853.25
100,1812,2727,2754.27
102,1802,2903,2932.03
102,1802,2834,2862.34
99,1793,2888,2916.88
97,1790,2844,2872.44
99,1790,2815,2843.15
101,1798,2849,2877.49
100,1807,2668,2694.68
99,1807,2898,2926.98
99,1807,2820,2848.2
101,1807,2825,2853.25
101,1801,2697,2723.97
102,1794,2829,2857.29
102,1794,2795,2822.95
101,1788,2864,2892.64
101,1792,2873,2901.73
99,1792,2878,2906.78
98,1795,2751,2778.51
99,1792,2815,2843.15
98,1792,2917,2946.17
98,1788,2722,2749.22
100,1784,2864,2892.64
101,1784,2737,2764.37
102,1780,2859,2887.59
101,1783,2883,2911.83
101,1778,2761,2788.61
101,1786,2893,2921.93
101,1786,2732,2759.32
103,1789,2849,2877.49
104,1789,2751,2778.51
103,1778,2917,2946.17
103,1778,2800,2828
103,1776,2815,2843.15
103,1774,2966,2995.66
101,1777,2952,2981.52
99,1780,2883,2911.83
101,1774,2888,2916.88
107,1774,2932,2961.32
108,1776,2859,2887.59
104,1772,2859,2887.59
104,1772,2883,2911.83
104,1772,2869,2897.69
104,1772,2844,2872.44
104,1769,2878,2906.78
104,1769,2888,2916.88
104,1770,2869,2897.69
104,1771,2776,2803.76
104,1771,2976,3005.76
104,1768,2795,2822.95
103,1766,2844,2872.44
102,1768,2825,2853.25
103,1771,2810,2838.1
101,1762,2932,2961.32
101,1762,2864,2892.64
100,1762,2844,2872.44
101,1760,2917,2946.17
101,1760,2751,2778.51
100,1760,2878,2906.78
99,1764,2947,2976.47
101,1764,2878,2906.78
102,1765,2952,2981.52
101,1760,2829,2857.29
102,1760,2947,2976.47
101,1753,3000,3030
100,1753,2766,2793.66
102,1759,2927,2956.27
101,1759,2903,2932.03
100,1760,2854,2882.54
100,1762,2913,2942.13
100,1762,2913,2942.13
102,1762,2864,2892.64
104,1753,2908,2937.08
105,1753,2927,2956.27
105,1747,2898,2926.98
104,1740,2932,2961.32
103,1737,2932,2961.32
103,1737,2854,2882.54
103,1747,2859,2887.59
103,1750,2869,2897.69
101,1757,2922,2951.22
101,1756,2825,2853.25
103,1756,2795,2822.95
104,1740,2785,2812.85
104,1740,2913,2942.13
103,1741,2908,2937.08
104,1741,2942,2971.42
104,1743,2932,2961.32
105,1746,2815,2843.15
103,1746,2898,2926.98
102,1753,2981,3010.81
103,1753,2888,2916.88
102,1747,2961,2990.61
103,1747,2903,2932.03
104,1738,2888,2916.88
103,1733,2878,2906.78
102,1738,2869,2897.69
102,1738,2869,2897.69
100,1738,2991,3020.91
101,1735,2913,2942.13
105,1733,2942,2971.42
106,1733,2834,2862.34
104,1733,2932,2961.32
105,1725,2913,2942.13
104,1730,2903,2932.03
105,1730,2883,2911.83
105,1730,2898,2926.98
107,1730,2903,2932.03
107,1730,2922,2951.22
106,1724,2947,2976.47
105,1721,2903,2932.03
104,1722,2922,2951.22
105,1727,2737,2764.37
106,1727,2834,2862.34
106,1726,2766,2793.66
109,1717,2888,2916.88
112,1717,2805,2833.05
111,1720,2956,2985.56
110,1720,2913,2942.13
110,1717,2922,2951.22
109,1721,2991,3020.91
116,1721,2795,2822.95
112,1717,2795,2822.95
107,1715,2908,2937.08
109,1715,2908,2937.08
117,1717,2898,2926.98
122,1716,2785,2812.85
114,1710,2893,2921.93
112,1714,2878,2906.78
118,1714,2947,2976.47
121,1714,2961,2990.61
119,1717,3044,3074.44
119,1717,2971,3000.71
124,1722,2952,2981.52
132,1717,3005,3035.05
154,1711,2873,2901.73
169,1714,2976,3005.76
150,1714,2947,2976.47
168,1711,2898,2926.98
192,1719,2839,2867.39
199,1726,2878,2906.78
206,1728,2932,2961.32
223,1740,2844,2872.44
226,1740,2883,2911.83
219,1753,2922,2951.22
220,1776,2971,3000.71
219,1776,2956,2985.56
221,1722,3030,3060.3
226,1722,3030,3060.3
237,1684,3010,3040.1
239,1684,3088,3118.88
237,1663,3044,3074.44
232,1666,3020,3050.2
232,1708,3064,3094.64
240,1708,2927,2956.27
235,1727,3040,3070.4
225,1753,3054,3084.54
224,1758,3010,3040.1
214,1758,2986,3015.86
216,1735,2971,3000.71
238,1711,2966,2995.66
233,1711,2893,2921.93
223,1679,2908,2937.08
220,1686,2849,2877.49
229,1708,2898,2926.98
237,1745,2903,2932.03
237,1749,2849,2877.49
232,1749,2761,2788.61
228,1733,2844,2872.44
243,1714,2746,2773.46
249,1697,2883,2911.83
229,1697,2771,2798.71
224,1705,2702,2729.02
219,1722,2600,2626
220,1736,2776,2803.76
226,1736,2732,2759.32
236,1748,2746,2773.46
228,1742,2663,2689.63
219,1716,2712,2739.12
226,1716,2693,2719.93
233,1708,2756,2783.56
231,1711,2673,2699.73
226,1711,2707,2734.07
230,1731,2702,2729.02
225,1739,2761,2788.61
225,1746,2551,2576.51
226,1746,2663,2689.63
231,1734,2668,2694.68
233,1723,2605,2631.05
242,1717,2722,2749.22
231,1717,2668,2694.68
213,1720,2614,2640.14
207,1730,2658,2684.58
210,1739,2639,2665.39
214,1743,2624,2650.24
220,1743,2551,2576.51
221,1739,2541,2566.41
212,1731,2653,2679.53
219,1726,2683,2709.83
218,1727,2478,2502.78
216,1727,2556,2581.56
216,1733,2414,2438.14
226,1739,2517,2542.17
219,1748,2644,2670.44
225,1748,2624,2650.24
216,1744,2619,2645.19
205,1734,2453,2477.53
208,1734,2600,2626
214,1730,2600,2626
211,1732,2565,2590.65
212,1741,2619,2645.19
196,1741,2605,2631.05
194,1746,2609,2635.09
201,1749,2649,2675.49
202,1744,2624,2650.24
200,1744,2487,2511.87
204,1738,2629,2655.29
199,1735,2644,2670.44
199,1743,2751,2778.51
193,1743,2575,2600.75
188,1746,2614,2640.14
192,1751,2658,2684.58
191,1751,2663,2689.63
191,1750,2668,2694.68
185,1743,2683,2709.83
186,1737,2688,2714.88
184,1741,2609,2635.09
177,1741,2722,2749.22
177,1748,2727,2754.27
177,1750,2683,2709.83
176,1750,2497,2521.97
174,1753,2751,2778.51
167,1744,2619,2645.19
163,1740,2634,2660.34
162,1742,2683,2709.83
165,1746,2707,2734.07
166,1755,2634,2660.34
161,1755,2761,2788.61
155,1750,2766,2793.66
148,1749,2800,2828
146,1743,2785,2812.85
154,1743,2712,2739.12
150,1743,2717,2744.17
140,1743,2766,2793.66
136,1750,2702,2729.02
141,1750,2697,2723.97
138,1748,2722,2749.22
134,1746,2771,2798.71
133,1746,2663,2689.63
130,1744,2756,2783.56
130,1739,2790,2817.9
132,1733,2776,2803.76
132,1733,2849,2877.49
130,1739,2717,2744.17
127,1738,2795,2822.95
124,1736,2849,2877.49
114,1736,2697,2723.97
109,1740,2737,2764.37
109,1734,2771,2798.71
109,1734,2795,2822.95
106,1730,2732,2759.32
106,1730,2717,2744.17
103,1721,2624,2650.24
100,1721,2839,2867.39
102,1718,2683,2709.83
104,1711,2785,2812.85
104,1703,2810,2838.1
104,1703,2702,2729.02
103,1703,2766,2793.66
102,1712,2815,2843.15
102,1733,2732,2759.32
101,1733,2771,2798.71
100,1746,2785,2812.85
100,1759,2790,2817.9
100,1759,2756,2783.56
100,1753,2771,2798.71
101,1742,2688,2714.88
103,1726,2766,2793.66
106,1726,2795,2822.95
107,1712,2776,2803.76
106,1705,2795,2822.95
103,1705,2790,2817.9
103,1715,2785,2812.85
105,1727,3074,3104.74
104,1744,2805,2833.05
102,1744,2595,2620.95
101,1745,2834,2862.34
101,1730,2634,2660.34
101,1730,2883,2911.83
106,1726,2829,2857.29
107,1706,2751,2778.51
104,1706,2785,2812.85
104,1704,2834,2862.34
105,1715,2781,2808.81
105,1715,2751,2778.51
104,1728,2956,2985.56
105,1730,2761,2788.61
105,1736,2956,2985.56
104,1726,2854,2882.54
103,1726,2771,2798.71
103,1719,2810,2838.1
104,1711,2888,2916.88
103,1711,2839,2867.39
105,1705,2869,2897.69
105,1714,2903,2932.03
103,1714,2839,2867.39
102,1715,2829,2857.29
103,1715,2820,2848.2
104,1715,2898,2926.98
103,1708,2878,2906.78
104,1702,2878,2906.78
107,1697,2864,2892.64
105,1700,2878,2906.78
103,1699,2903,2932.03
105,1699,2800,2828
105,1700,2913,2942.13
106,1703,2913,2942.13
104,1709,2908,2937.08
103,1704,2922,2951.22
104,1704,2981,3010.81
105,1694,2776,2803.76
105,1691,2917,2946.17
105,1688,2839,2867.39
105,1688,3020,3050.2
103,1697,2927,2956.27
102,1700,2815,2843.15
103,1703,2903,2932.03
105,1703,2913,2942.13
106,1703,2913,2942.13
106,1696,2859,2887.59
105,1689,2859,2887.59
104,1689,2922,2951.22
105,1689,2917,2946.17
105,1688,2873,2901.73
107,1688,2898,2926.98
109,1691,2820,2848.2
108,1696,2751,2778.51
106,1696,2869,2897.69
106,1690,2820,2848.2
108,1687,2825,2853.25
110,1687,2800,2828
109,1687,2869,2897.69
108,1674,2805,2833.05
107,1676,2800,2828
106,1676,2722,2749.22
107,1681,2844,2872.44
108,1681,2996,3025.96
108,1683,2785,2812.85
107,1687,2834,2862.34
108,1684,2849,2877.49
108,1671,2834,2862.34
106,1671,2927,2956.27
106,1675,2844,2872.44
108,1679,2707,2734.07
107,1683,2849,2877.49
107,1681,2805,2833.05
106,1681,2903,2932.03
108,1674,2991,3020.91
107,1667,2820,2848.2
108,1666,2966,2995.66
109,1666,2859,2887.59
106,1668,2927,2956.27
106,1666,2942,2971.42
107,1667,2893,2921.93
107,1670,2888,2916.88
107,1670,2927,2956.27
107,1666,2873,2901.73
108,1664,2903,2932.03
107,1657,2932,2961.32
108,1657,2942,2971.42
109,1657,2961,2990.61
109,1665,2952,2981.52
110,1664,2883,2911.83
109,1664,2903,2932.03
109,1663,2966,2995.66
110,1662,2864,2892.64
109,1657,2839,2867.39
109,1657,2795,2822.95
109,1656,2991,3020.91
109,1657,2898,2926.98
109,1655,2898,2926.98
110,1652,2903,2932.03
111,1652,2800,2828
111,1653,2917,2946.17
109,1653,3015,3045.15
108,1651,2854,2882.54
108,1653,2927,2956.27
110,1659,3030,3060.3
110,1657,3005,3035.05
109,1648,2942,2971.42
110,1648,2976,3005.76
110,1644,2952,2981.52
110,1645,2996,3025.96
109,1641,3020,3050.2
108,1651,2991,3020.91
110,1651,2971,3000.71
110,1650,2961,2990.61
110,1651,2952,2981.52
109,1652,2820,2848.2
109,1643,2927,2956.27
109,1643,2952,2981.52
109,1636,2947,2976.47
111,1633,2947,2976.47
110,1638,2913,2942.13
109,1638,2913,2942.13
107,1647,2976,3005.76
109,1647,2834,2862.34
110,1650,3049,3079.49
108,1644,2932,2961.32
108,1644,2829,2857.29
109,1637,2873,2901.73
111,1631,2937,2966.37
112,1628,2927,2956.27
111,1628,2873,2901.73
109,1630,2761,2788.61
109,1633,2883,2911.83
109,1643,2893,2921.93
112,1648,2893,2921.93
110,1642,2883,2911.83
109,1642,2864,2892.64
111,1635,2913,2942.13
110,1624,2873,2901.73
110,1617,2873,2901.73
110,1615,2815,2843.15
111,1615,2771,2798.71
110,1626,2771,2798.71
113,1633,2878,2906.78
111,1635,2800,2828
110,1637,2888,2916.88
111,1637,2878,2906.78
113,1632,2873,2901.73
111,1623,2903,2932.03
111,1620,2966,2995.66
111,1620,2849,2877.49
112,1619,2947,2976.47
112,1623,2893,2921.93
112,1624,2947,2976.47
112,1622,2849,2877.49
111,1614,2898,2926.98
111,1614,2888,2916.88
113,1604,2873,2901.73
113,1606,2873,2901.73
112,1606,2888,2916.88
113,1604,2883,2911.83
112,1605,2834,2862.34
111,1605,2893,2921.93
112,1606,2893,2921.93
112,1603,2898,2926.98
114,1603,3030,3060.3
113,1598,3030,3060.3
111,1598,2996,3025.96
113,1590,2971,3000.71
113,1585,2820,2848.2
115,1585,2927,2956.27
114,1584,2873,2901.73
114,1593,2893,2921.93
113,1598,2981,3010.81
111,1601,2878,2906.78
112,1604,2913,2942.13
113,1604,2913,2942.13
114,1603,2908,2937.08
112,1588,2903,2932.03
113,1588,2952,2981.52
114,1581,2795,2822.95
113,1581,2961,2990.61
113,1583,2893,2921.93
113,1586,3005,3035.05
114,1586,2883,2911.83
115,1586,2883,2911.83
113,1593,2961,2990.61
112,1588,3015,3045.15
113,1574,2810,2838.1
113,1574,2903,2932.03
115,1572,2966,2995.66
115,1572,2913,2942.13
114,1569,2883,2911.83
118,1569,2883,2911.83
117,1566,2893,2921.93
116,1566,2893,2921.93
116,1564,2873,2901.73
116,1560,2873,2901.73
116,1560,2971,3000.71
119,1559,2898,2926.98
120,1554,2869,2897.69
116,1549,2888,2916.88
116,1549,2873,2901.73
116,1554,2927,2956.27
116,1557,2927,2956.27
115,1557,2922,2951.22
116,1556,2873,2901.73
116,1556,3020,3050.2
116,1556,2869,2897.69
117,1554,3015,3045.15
117,1553,2864,2892.64
117,1551,2864,2892.64
117,1556,2883,2911.83
116,1556,2859,2887.59
116,1555,2844,2872.44
116,1550,2854,2882.54
116,1549,2864,2892.64
116,1553,2854,2882.54
118,1553,2771,2798.71
120,1547,2771,2798.71
118,1547,2693,2719.93
120,1544,2751,2778.51
121,1542,2839,2867.39
121,1523,2854,2882.54
120,1518,2815,2843.15
121,1518,2795,2822.95
121,1518,2825,2853.25
120,1521,2981,3010.81
119,1520,2810,2838.1
120,1520,2810,2838.1
120,1521,2795,2822.95
120,1526,2893,2921.93
120,1526,2785,2812.85
120,1517,2883,2911.83
120,1517,2834,2862.34
121,1509,2834,2862.34
122,1509,2756,2783.56
121,1502,2893,2921.93
121,1504,2864,2892.64
120,1516,2859,2887.59
121,1521,2908,2937.08
121,1521,2893,2921.93
117,1517,2829,2857.29
117,1517,2829,2857.29
120,1513,2883,2911.83
121,1504,2854,2882.54
122,1500,2908,2937.08
122,1500,2820,2848.2
120,1499,2859,2887.59
121,1503,2864,2892.64
121,1507,2864,2892.64
120,1511,2932,2961.32
121,1511,2932,2961.32
122,1516,2864,2892.64
121,1516,2864,2892.64
118,1502,2834,2862.34
117,1502,2864,2892.64
123,1489,2839,2867.39
124,1489,2795,2822.95
124,1487,2829,2857.29
122,1483,2820,2848.2
120,1488,2820,2848.2
122,1502,2869,2897.69
121,1510,2839,2867.39
122,1510,2883,2911.83
121,1508,2883,2911.83
120,1508,2805,2833.05
121,1501,2751,2778.51
129,1490,2825,2853.25
129,1490,2785,2812.85
128,1468,2785,2812.85
123,1468,2795,2822.95
123,1468,2766,2793.66
123,1465,2776,2803.76
123,1477,2629,2655.29
126,1489,2629,2655.29
127,1498,2746,2773.46
124,1491,2761,2788.61
118,1491,2820,2848.2
121,1480,2746,2773.46
121,1472,2849,2877.49
129,1465,2849,2877.49
127,1465,2766,2793.66
121,1454,2712,2739.12
122,1447,2746,2773.46
122,1444,2732,2759.32
124,1444,2732,2759.32
129,1451,2732,2759.32
130,1462,2815,2843.15
124,1466,2790,2817.9
123,1468,2839,2867.39
123,1468,2844,2872.44
125,1454,2844,2872.44
130,1445,2722,2749.22
131,1445,2693,2719.93
131,1432,2834,2862.34
126,1425,2961,2990.61
127,1417,2961,2990.61
130,1404,2854,2882.54
131,1404,2898,2926.98
131,1414,2834,2862.34
137,1429,2834,2862.34
132,1438,2820,2848.2
128,1438,2605,2631.05
132,1439,2913,2942.13
132,1436,2795,2822.95
131,1427,2795,2822.95
128,1419,2658,2684.58
131,1419,2737,2764.37
131,1408,2771,2798.71
132,1401,2771,2798.71
131,1395,2741,2768.41
130,1395,2766,2793.66
130,1387,2737,2764.37
